"","DOY","Location","daily_plant_C","daily_plant_photosynthesis","daily_plant_respiration","ID"
"23","Aug_19","Albuquerque",-0.016463979881874,0.0515869856894545,0.0680509655713285,"Medlyn"
"24","Aug_19","London",0.0469380841867785,0.0831616727217704,0.0362235885349919,"Medlyn"
"25","May_17","Albuquerque",0.0397206530233996,0.0673834106771571,0.0276627576537574,"Medlyn"
"26","May_17","London",0.0531970840690589,0.0728876050160119,0.0196905209469529,"Medlyn"
"27","May_18","Albuquerque",0.0450801804879504,0.076695331203312,0.0316151507153616,"Medlyn"
"28","May_18","London",0.0566558128081553,0.0744890882916704,0.0178332754835151,"Medlyn"
"29","May_19","Albuquerque",0.0394702658423128,0.0628228547685769,0.023352588926264,"Medlyn"
"30","May_19","London",0.0525645916166986,0.0798063669628013,0.0272417753461027,"Medlyn"
"31","Oct_17","Albuquerque",0.0233742618474273,0.0570549041804319,0.0336806423330046,"Medlyn"
"32","Oct_17","London",0.0303856605799967,0.043269999014531,0.0128843384345342,"Medlyn"
"33","Oct_18","Albuquerque",0.0326715929984357,0.0605455822813157,0.02787398928288,"Medlyn"
"34","Oct_18","London",0.0364937434864719,0.0494862659457136,0.0129925224592416,"Medlyn"
"35","Oct_19","Albuquerque",0.0372521948815341,0.0609728639204654,0.0237206690389314,"Medlyn"
"36","Oct_19","London",0.0404855204497981,0.0537758591044706,0.0132903386546725,"Medlyn"
"37","Aug_17","Albuquerque",0.0619849256035373,0.133989581325033,0.0720046557214961,"Medlyn"
"38","Aug_17","London",0.157739347007236,0.194938190732581,0.0371988437253445,"Medlyn"
"39","Aug_18","Albuquerque",0.0400948180991731,0.110293592722813,0.07019877462364,"Medlyn"
"40","Aug_18","London",0.153115621187749,0.189973477981766,0.0368578567940174,"Medlyn"
"41","Aug_19","Albuquerque",-0.00804260475375249,0.060008360817576,0.0680509655713285,"Medlyn"
"42","Aug_19","London",0.155203463296459,0.19142705183145,0.0362235885349919,"Medlyn"
"43","May_17","Albuquerque",0.139378433609532,0.167041191263289,0.0276627576537574,"Medlyn"
"44","May_17","London",0.0658254032316171,0.0855159241785701,0.0196905209469529,"Medlyn"
"45","May_18","Albuquerque",0.163685629383995,0.195300780099356,0.0316151507153616,"Medlyn"
"46","May_18","London",0.0866214234885311,0.104454698972046,0.0178332754835151,"Medlyn"
"47","May_19","Albuquerque",0.104599211638237,0.127951800564501,0.023352588926264,"Medlyn"
"48","May_19","London",0.142651803190618,0.169893578536721,0.0272417753461027,"Medlyn"
"49","Oct_17","Albuquerque",0.129848298247216,0.16352894058022,0.0336806423330046,"Medlyn"
"50","Oct_17","London",-0.00538477780292947,0.00749956063160477,0.0128843384345342,"Medlyn"
"51","Oct_18","Albuquerque",0.138414465323997,0.166288454606877,0.02787398928288,"Medlyn"
"52","Oct_18","London",0.00400795482580828,0.0170004772850499,0.0129925224592416,"Medlyn"
"53","Oct_19","Albuquerque",0.136334443041408,0.160055112080339,0.0237206690389314,"Medlyn"
"54","Oct_19","London",0.0283790241242792,0.0416693627789516,0.0132903386546725,"Medlyn"
"55","Aug_17","Albuquerque",0.0623337041545636,0.13433835987606,0.0720046557214961,"Medlyn"
"56","Aug_17","London",0.128609562756488,0.165808406481832,0.0371988437253445,"Medlyn"
"57","Aug_18","Albuquerque",0.0479114998236721,0.118110274447312,0.07019877462364,"Medlyn"
"58","Aug_18","London",0.127245954089113,0.16410381088313,0.0368578567940174,"Medlyn"
"59","Aug_19","Albuquerque",0.00109972721644023,0.0691506927877688,0.0680509655713285,"Medlyn"
"60","Aug_19","London",0.131575323645938,0.167798912180929,0.0362235885349919,"Medlyn"
"61","May_17","Albuquerque",0.127519728654502,0.15518248630826,0.0276627576537574,"Medlyn"
"62","May_17","London",0.128910706484335,0.148601227431288,0.0196905209469529,"Medlyn"
"63","May_18","Albuquerque",0.147454784802983,0.179069935518345,0.0316151507153616,"Medlyn"
"64","May_18","London",0.124099337146495,0.14193261263001,0.0178332754835151,"Medlyn"
"65","May_19","Albuquerque",0.111903834715668,0.135256423641932,0.023352588926264,"Medlyn"
"66","May_19","London",0.123603166963922,0.150844942310024,0.0272417753461027,"Medlyn"
"67","Oct_17","Albuquerque",0.101560511743072,0.135241154076077,0.0336806423330046,"Medlyn"
"68","Oct_17","London",0.0430579433084801,0.0559422817430143,0.0128843384345342,"Medlyn"
"69","Oct_18","Albuquerque",0.11596581748257,0.14383980676545,0.02787398928288,"Medlyn"
"70","Oct_18","London",0.0734822213760763,0.086474743835318,0.0129925224592416,"Medlyn"
"71","Oct_19","Albuquerque",0.125190876820131,0.148911545859063,0.0237206690389314,"Medlyn"
"72","Oct_19","London",0.0957224838600888,0.109012822514761,0.0132903386546725,"Medlyn"
"73","Aug_17","Albuquerque",0.025898458859468,0.0979031145809641,0.0720046557214961,"Medlyn"
"74","Aug_17","London",0.103628998458992,0.140827842184336,0.0371988437253445,"Medlyn"
"75","Aug_18","Albuquerque",0.0143893359757948,0.0845881105994348,0.07019877462364,"Medlyn"
"76","Aug_18","London",0.106254440677698,0.143112297471715,0.0368578567940174,"Medlyn"
"77","Aug_19","Albuquerque",-0.0240407667156664,0.0440101988556622,0.0680509655713285,"Medlyn"
"78","Aug_19","London",0.108172250913745,0.144395839448737,0.0362235885349919,"Medlyn"
"79","May_17","Albuquerque",0.0965750366679599,0.124237794321717,0.0276627576537574,"Medlyn"
"80","May_17","London",0.109922814486968,0.129613335433921,0.0196905209469529,"Medlyn"
"81","May_18","Albuquerque",0.11590791171509,0.147523062430451,0.0316151507153616,"Medlyn"
"82","May_18","London",0.112879267882938,0.130712543366453,0.0178332754835151,"Medlyn"
"83","May_19","Albuquerque",0.0887274321370375,0.112080021063302,0.023352588926264,"Medlyn"
"84","May_19","London",0.104745124838815,0.131986900184918,0.0272417753461027,"Medlyn"
"85","Oct_17","Albuquerque",0.0746270845015552,0.10830772683456,0.0336806423330046,"Medlyn"
"86","Oct_17","London",0.0459941340701695,0.0588784725047037,0.0128843384345342,"Medlyn"
"87","Oct_18","Albuquerque",0.0919579016184922,0.119831890901372,0.02787398928288,"Medlyn"
"88","Oct_18","London",0.0786685810704019,0.0916611035296435,0.0129925224592416,"Medlyn"
"89","Oct_19","Albuquerque",0.0978111722185294,0.121531841257461,0.0237206690389314,"Medlyn"
"90","Oct_19","London",0.0886978392291923,0.101988177883865,0.0132903386546725,"Medlyn"
"91","Aug_17","Albuquerque",-0.0285126384401886,0.0434920172813075,0.0720046557214961,"Medlyn"
"92","Aug_17","London",0.0533857805997649,0.0905846243251094,0.0371988437253445,"Medlyn"
"93","Aug_18","Albuquerque",-0.0337081388501838,0.0364906357734562,0.07019877462364,"Medlyn"
"94","Aug_18","London",0.0618666830334796,0.098724539827497,0.0368578567940174,"Medlyn"
"95","Aug_19","Albuquerque",-0.0375567061813593,0.0304942593899692,0.0680509655713285,"Medlyn"
"96","Aug_19","London",0.0616358889705832,0.0978594775055751,0.0362235885349919,"Medlyn"
"97","May_17","Albuquerque",0.0751065389831374,0.102769296636895,0.0276627576537574,"Medlyn"
"98","May_17","London",0.130740012747612,0.150430533694565,0.0196905209469529,"Medlyn"
"99","May_18","Albuquerque",0.0726979460027682,0.10431309671813,0.0316151507153616,"Medlyn"
"100","May_18","London",0.116650145404408,0.134483420887923,0.0178332754835151,"Medlyn"
"101","May_19","Albuquerque",0.0837647908396082,0.107117379765872,0.023352588926264,"Medlyn"
"102","May_19","London",0.0627664894534567,0.0900082647995594,0.0272417753461027,"Medlyn"
"103","Oct_17","Albuquerque",0.0273097880706985,0.0609904304037031,0.0336806423330046,"Medlyn"
"104","Oct_17","London",0.0537678300823715,0.0666521685169057,0.0128843384345342,"Medlyn"
"105","Oct_18","Albuquerque",0.0589632364793845,0.0868372257622645,0.02787398928288,"Medlyn"
"106","Oct_18","London",0.11969600643361,0.132688528892851,0.0129925224592416,"Medlyn"
"107","Oct_19","Albuquerque",0.08076336365131,0.104484032690241,0.0237206690389314,"Medlyn"
"108","Oct_19","London",0.120929866691252,0.134220205345924,0.0132903386546725,"Medlyn"
"109","Aug_17","Albuquerque",0.0652210617712789,0.137225717492775,0.0720046557214961,"Medlyn"
"110","Aug_17","London",0.123330734302311,0.160529578027655,0.0371988437253445,"Medlyn"
"111","Aug_18","Albuquerque",0.0572747514718766,0.127473526095517,0.07019877462364,"Medlyn"
"112","Aug_18","London",0.1254669753625,0.162324832156517,0.0368578567940174,"Medlyn"
"113","Aug_19","Albuquerque",0.0181853137406933,0.0862362793120218,0.0680509655713285,"Medlyn"
"114","Aug_19","London",0.124110878847516,0.160334467382508,0.0362235885349919,"Medlyn"
"115","May_17","Albuquerque",0.0774183266700816,0.105081084323839,0.0276627576537574,"Medlyn"
"116","May_17","London",0.0282073220063288,0.0478978429532818,0.0196905209469529,"Medlyn"
"117","May_18","Albuquerque",0.111192549263293,0.142807699978655,0.0316151507153616,"Medlyn"
"118","May_18","London",0.0476721492744926,0.0655054247580077,0.0178332754835151,"Medlyn"
"119","May_19","Albuquerque",0.0436447730089164,0.0669973619351804,0.023352588926264,"Medlyn"
"120","May_19","London",0.118383003637906,0.145624778984008,0.0272417753461027,"Medlyn"
"121","Oct_17","Albuquerque",0.0921910594155897,0.125871701748594,0.0336806423330046,"Medlyn"
"122","Oct_17","London",-0.00744495755474284,0.00543938087979141,0.0128843384345342,"Medlyn"
"123","Oct_18","Albuquerque",0.0937627974571238,0.121636786740004,0.02787398928288,"Medlyn"
"124","Oct_18","London",-0.00178844652569857,0.0112040759335431,0.0129925224592416,"Medlyn"
"125","Oct_19","Albuquerque",0.0697588636917676,0.093479532730699,0.0237206690389314,"Medlyn"
"126","Oct_19","London",0.0108534139619766,0.024143752616649,0.0132903386546725,"Medlyn"
"127","Aug_17","Albuquerque",0.00326226644246436,0.0752669221639605,0.0720046557214961,"Medlyn"
"128","Aug_17","London",0.140383334872626,0.17758217859797,0.0371988437253445,"Medlyn"
"129","Aug_18","Albuquerque",-0.0571510804411181,0.0130476941825219,0.07019877462364,"Medlyn"
"130","Aug_18","London",0.138540103325597,0.175397960119614,0.0368578567940174,"Medlyn"
"131","Aug_19","Albuquerque",-0.0443924617753007,0.0236585037960279,0.0680509655713285,"Medlyn"
"132","Aug_19","London",0.140104133423699,0.176327721958691,0.0362235885349919,"Medlyn"
"133","May_17","Albuquerque",0.133022448747019,0.160685206400777,0.0276627576537574,"Medlyn"
"134","May_17","London",0.131058529342403,0.150749050289356,0.0196905209469529,"Medlyn"
"135","May_18","Albuquerque",0.159222597354613,0.190837748069974,0.0316151507153616,"Medlyn"
"136","May_18","London",0.125234929016631,0.143068204500147,0.0178332754835151,"Medlyn"
"137","May_19","Albuquerque",0.112554961133732,0.135907550059996,0.023352588926264,"Medlyn"
"138","May_19","London",0.131244314398901,0.158486089745004,0.0272417753461027,"Medlyn"
"139","Oct_17","Albuquerque",0.114329749431813,0.148010391764817,0.0336806423330046,"Medlyn"
"140","Oct_17","London",0.051013982134777,0.0638983205693112,0.0128843384345342,"Medlyn"
"141","Oct_18","Albuquerque",0.122293501280518,0.150167490563398,0.02787398928288,"Medlyn"
"142","Oct_18","London",0.0942884493196119,0.107280971778854,0.0129925224592416,"Medlyn"
"143","Oct_19","Albuquerque",0.128898195968883,0.152618865007814,0.0237206690389314,"Medlyn"
"144","Oct_19","London",0.108014462155986,0.121304800810658,0.0132903386546725,"Medlyn"
"145","Aug_17","Albuquerque",0.0359486828044812,0.107953338525977,0.0720046557214961,"Medlyn"
"146","Aug_17","London",0.0990397070284744,0.136238550753819,0.0371988437253445,"Medlyn"
"147","Aug_18","Albuquerque",0.0293005910148152,0.0994993656384552,0.07019877462364,"Medlyn"
"148","Aug_18","London",0.101543237766649,0.138401094560666,0.0368578567940174,"Medlyn"
"149","Aug_19","Albuquerque",-0.00198159368346256,0.066069371887866,0.0680509655713285,"Medlyn"
"150","Aug_19","London",0.100764267627177,0.136987856162169,0.0362235885349919,"Medlyn"
"151","May_17","Albuquerque",0.0797324215711673,0.107395179224925,0.0276627576537574,"Medlyn"
"152","May_17","London",0.0806360433244546,0.100326564271408,0.0196905209469529,"Medlyn"
"153","May_18","Albuquerque",0.103993173268288,0.13560832398365,0.0316151507153616,"Medlyn"
"154","May_18","London",0.0837729033134682,0.101606178796983,0.0178332754835151,"Medlyn"
"155","May_19","Albuquerque",0.0655294882988662,0.0888820772251303,0.023352588926264,"Medlyn"
"156","May_19","London",0.100374906149526,0.127616681495629,0.0272417753461027,"Medlyn"
"157","Oct_17","Albuquerque",0.071652386540764,0.105333028873769,0.0336806423330046,"Medlyn"
"158","Oct_17","London",0.0120956583580531,0.0249799967925874,0.0128843384345342,"Medlyn"
"159","Oct_18","Albuquerque",0.0781092715153907,0.105983260798271,0.02787398928288,"Medlyn"
"160","Oct_18","London",0.0295615838049466,0.0425541062641883,0.0129925224592416,"Medlyn"
"161","Oct_19","Albuquerque",0.0760828111880388,0.0998034802269701,0.0237206690389314,"Medlyn"
"162","Oct_19","London",0.04885183826282,0.0621421769174925,0.0132903386546725,"Medlyn"
"163","Aug_17","Albuquerque",0.0021865319148502,0.0741911876363463,0.0720046557214961,"Medlyn"
"164","Aug_17","London",0.0427938484114383,0.0799926921367828,0.0371988437253445,"Medlyn"
"165","Aug_18","Albuquerque",0.00442965457457898,0.074628429198219,0.07019877462364,"Medlyn"
"166","Aug_18","London",0.0481518756175973,0.0850097324116147,0.0368578567940174,"Medlyn"
"167","Aug_19","Albuquerque",-0.00674629615493874,0.0613046694163898,0.0680509655713285,"Medlyn"
"168","Aug_19","London",0.0475550526475829,0.0837786411825749,0.0362235885349919,"Medlyn"
"169","May_17","Albuquerque",0.0364592688828725,0.06412202653663,0.0276627576537574,"Medlyn"
"170","May_17","London",0.0389848394036279,0.0586753603505809,0.0196905209469529,"Medlyn"
"171","May_18","Albuquerque",0.0405590286833261,0.0721741793986877,0.0316151507153616,"Medlyn"
"172","May_18","London",0.0434336076142708,0.0612668830977859,0.0178332754835151,"Medlyn"
"173","May_19","Albuquerque",0.0302435172585648,0.0535961061848288,0.023352588926264,"Medlyn"
"174","May_19","London",0.0529654838259831,0.0802072591720858,0.0272417753461027,"Medlyn"
"175","Oct_17","Albuquerque",0.0267384769718631,0.0604191193048676,0.0336806423330046,"Medlyn"
"176","Oct_17","London",0.0177635404086667,0.0306478788432009,0.0128843384345342,"Medlyn"
"177","Oct_18","Albuquerque",0.0307177597918493,0.0585917490747294,0.02787398928288,"Medlyn"
"178","Oct_18","London",0.022875567185773,0.0358680896450147,0.0129925224592416,"Medlyn"
"179","Oct_19","Albuquerque",0.0313567951757726,0.055077464214704,0.0237206690389314,"Medlyn"
"180","Oct_19","London",0.0268875659660947,0.0401779046207671,0.0132903386546725,"Medlyn"
"181","Aug_17","Albuquerque",0.00944635490502966,0.0814510106265258,0.0720046557214961,"Medlyn"
"182","Aug_17","London",0.0883746739723999,0.125573517697744,0.0371988437253445,"Medlyn"
"183","Aug_18","Albuquerque",-0.00564792205327324,0.0645508525703667,0.07019877462364,"Medlyn"
"184","Aug_18","London",0.0917421247768732,0.128599981570891,0.0368578567940174,"Medlyn"
"185","Aug_19","Albuquerque",-1.12837429076127,-1.06032332518994,0.0680509655713285,"Medlyn"
"186","Aug_19","London",0.0909273275550039,0.127150916089996,0.0362235885349919,"Medlyn"
"187","May_17","Albuquerque",0.0740511217007033,0.101713879354461,0.0276627576537574,"Medlyn"
"188","May_17","London",0.0821325871285254,0.101823108075478,0.0196905209469529,"Medlyn"
"189","May_18","Albuquerque",0.0956538245074755,0.127268975222837,0.0316151507153616,"Medlyn"
"190","May_18","London",0.0897172376601059,0.107550513143621,0.0178332754835151,"Medlyn"
"191","May_19","Albuquerque",0.0680202247088139,0.091372813635078,0.023352588926264,"Medlyn"
"192","May_19","London",0.0918073268859502,0.119049102232053,0.0272417753461027,"Medlyn"
"193","Oct_17","Albuquerque",0.0619259047945526,0.0956065471275571,0.0336806423330046,"Medlyn"
"194","Oct_17","London",0.038874915826393,0.0517592542609272,0.0128843384345342,"Medlyn"
"195","Oct_18","Albuquerque",0.0704450437895323,0.0983190330724124,0.02787398928288,"Medlyn"
"196","Oct_18","London",0.0527703213473075,0.0657628438065491,0.0129925224592416,"Medlyn"
"197","Oct_19","Albuquerque",0.0720006595078191,0.0957213285467505,0.0237206690389314,"Medlyn"
"198","Oct_19","London",0.0608139052879018,0.0741042439425743,0.0132903386546725,"Medlyn"
"199","Aug_17","Albuquerque",-0.0181232377605362,0.0538814179609599,0.0720046557214961,"Medlyn"
"200","Aug_17","London",0.05076659127369,0.0879654349990344,0.0371988437253445,"Medlyn"
"201","Aug_18","Albuquerque",-0.0340462228988784,0.0361525517247616,0.07019877462364,"Medlyn"
"202","Aug_18","London",0.0580253593864549,0.0948832161804723,0.0368578567940174,"Medlyn"
"203","Aug_19","Albuquerque",-0.0282968641445741,0.0397541014267544,0.0680509655713285,"Medlyn"
"204","Aug_19","London",0.0569445270316285,0.0931681155666205,0.0362235885349919,"Medlyn"
"205","May_17","Albuquerque",0.056410952750678,0.0840737104044354,0.0276627576537574,"Medlyn"
"206","May_17","London",0.076834195144279,0.0965247160912319,0.0196905209469529,"Medlyn"
"207","May_18","Albuquerque",0.0625444770337536,0.0941596277491152,0.0316151507153616,"Medlyn"
"208","May_18","London",0.076888049414096,0.0947213248976111,0.0178332754835151,"Medlyn"
"209","May_19","Albuquerque",0.0557494951398576,0.0791020840661217,0.023352588926264,"Medlyn"
"210","May_19","London",0.0601799476540169,0.0874217230001196,0.0272417753461027,"Medlyn"
"211","Oct_17","Albuquerque",0.0271628197922498,0.0608434621252543,0.0336806423330046,"Medlyn"
"212","Oct_17","London",0.00875242184687238,0.0216367602814066,0.0128843384345342,"Medlyn"
"213","Oct_18","Albuquerque",0.047809442728888,0.075683432011768,0.02787398928288,"Medlyn"
"214","Oct_18","London",0.0271042730855161,0.0400967955447578,0.0129925224592416,"Medlyn"
"215","Oct_19","Albuquerque",0.0584186545210379,0.0821393235599693,0.0237206690389314,"Medlyn"
"216","Oct_19","London",0.04576477668098,0.0590551153356524,0.0132903386546725,"Medlyn"
"217","Aug_17","Albuquerque",0.0541076032966228,0.126112259018119,0.0720046557214961,"Medlyn"
"218","Aug_17","London",0.13249808909221,0.169696932817554,0.0371988437253445,"Medlyn"
"219","Aug_18","Albuquerque",0.0426571315681951,0.112855906191835,0.07019877462364,"Medlyn"
"220","Aug_18","London",0.129996959642174,0.166854816436192,0.0368578567940174,"Medlyn"
"221","Aug_19","Albuquerque",0.0019444632821852,0.0699954288535137,0.0680509655713285,"Medlyn"
"222","Aug_19","London",0.135265522246216,0.171489110781208,0.0362235885349919,"Medlyn"
"223","May_17","Albuquerque",0.11400155814472,0.141664315798477,0.0276627576537574,"Medlyn"
"224","May_17","London",0.0524313531703091,0.0721218741172621,0.0196905209469529,"Medlyn"
"225","May_18","Albuquerque",0.136713151226356,0.168328301941717,0.0316151507153616,"Medlyn"
"226","May_18","London",0.0761930065086388,0.0940262819921538,0.0178332754835151,"Medlyn"
"227","May_19","Albuquerque",0.0936844591460261,0.11703704807229,0.023352588926264,"Medlyn"
"228","May_19","London",0.12526340262495,0.152505177971053,0.0272417753461027,"Medlyn"
"229","Oct_17","Albuquerque",0.100634198179111,0.134314840512116,0.0336806423330046,"Medlyn"
"230","Oct_17","London",-0.0067729367179191,0.00611140171661515,0.0128843384345342,"Medlyn"
"231","Oct_18","Albuquerque",0.121220014783762,0.149094004066642,0.02787398928288,"Medlyn"
"232","Oct_18","London",0.00103624719499385,0.0140287696542355,0.0129925224592416,"Medlyn"
"233","Oct_19","Albuquerque",0.11751753311533,0.141238202154262,0.0237206690389314,"Medlyn"
"234","Oct_19","London",0.0215211366321301,0.0348114752868026,0.0132903386546725,"Medlyn"
"235","Aug_17","Albuquerque",0.0498795695446756,0.121884225266172,0.0720046557214961,"Medlyn"
"236","Aug_17","London",0.110744710252979,0.147943553978324,0.0371988437253445,"Medlyn"
"237","Aug_18","Albuquerque",0.0445479399717493,0.114746714595389,0.07019877462364,"Medlyn"
"238","Aug_18","London",0.112450659946716,0.149308516740733,0.0368578567940174,"Medlyn"
"239","Aug_19","Albuquerque",-0.301343082492108,-0.233292116920779,0.0680509655713285,"Medlyn"
"240","Aug_19","London",0.115112560687289,0.151336149222281,0.0362235885349919,"Medlyn"
"241","May_17","Albuquerque",0.0862531301325371,0.113915887786294,0.0276627576537574,"Medlyn"
"242","May_17","London",0.0283811783988313,0.0480716993457843,0.0196905209469529,"Medlyn"
"243","May_18","Albuquerque",0.100767530280613,0.132382680995974,0.0316151507153616,"Medlyn"
"244","May_18","London",0.06150912607127,0.0793424015547851,0.0178332754835151,"Medlyn"
"245","May_19","Albuquerque",0.0690773434257031,0.0924299323519671,0.023352588926264,"Medlyn"
"246","May_19","London",0.109585643070655,0.136827418416758,0.0272417753461027,"Medlyn"
"247","Oct_17","Albuquerque",0.0757585550316997,0.109439197364704,0.0336806423330046,"Medlyn"
"248","Oct_17","London",-0.00979365465511003,0.00309068377942422,0.0128843384345342,"Medlyn"
"249","Oct_18","Albuquerque",0.0960953249963458,0.123969314279226,0.02787398928288,"Medlyn"
"250","Oct_18","London",-0.00526892613207755,0.00772359632716409,0.0129925224592416,"Medlyn"
"251","Oct_19","Albuquerque",0.0885939078244084,0.11231457686334,0.0237206690389314,"Medlyn"
"252","Oct_19","London",0.00867729425884969,0.0219676329135222,0.0132903386546725,"Medlyn"
"253","Aug_17","Albuquerque",-0.0228429169699643,0.0491617387515318,0.0720046557214961,"Medlyn"
"254","Aug_17","London",0.0273832669267399,0.0645821106520843,0.0371988437253445,"Medlyn"
"255","Aug_18","Albuquerque",-0.0308362309277299,0.0393625436959101,0.07019877462364,"Medlyn"
"256","Aug_18","London",0.0296493155811092,0.0665071723751266,0.0368578567940174,"Medlyn"
"257","Aug_19","Albuquerque",-0.0340479541017587,0.0340030114695698,0.0680509655713285,"Medlyn"
"258","Aug_19","London",0.030787464234334,0.067011052769326,0.0362235885349919,"Medlyn"
"259","May_17","Albuquerque",0.0141301334471421,0.0417928911008995,0.0276627576537574,"Medlyn"
"260","May_17","London",0.00496397164251041,0.0246544925894634,0.0196905209469529,"Medlyn"
"261","May_18","Albuquerque",0.0172002219478538,0.0488153726632154,0.0316151507153616,"Medlyn"
"262","May_18","London",0.0118679796099229,0.0297012550934379,0.0178332754835151,"Medlyn"
"263","May_19","Albuquerque",0.00875492854696458,0.0321075174732286,0.023352588926264,"Medlyn"
"264","May_19","London",0.0314931902710864,0.0587349656171891,0.0272417753461027,"Medlyn"
"265","Oct_17","Albuquerque",0.00833218311424609,0.0420128254472507,0.0336806423330046,"Medlyn"
"266","Oct_17","London",-0.00656707191672299,0.00631726651781126,0.0128843384345342,"Medlyn"
"267","Oct_18","Albuquerque",0.0141036090803698,0.0419775983632498,0.02787398928288,"Medlyn"
"268","Oct_18","London",-0.00360066693510696,0.00939185552413468,0.0129925224592416,"Medlyn"
"269","Oct_19","Albuquerque",0.0114611189209204,0.0351817879598518,0.0237206690389314,"Medlyn"
"270","Oct_19","London",0.000716057391417896,0.0140063960460904,0.0132903386546725,"Medlyn"
"271","Aug_17","Albuquerque",0.0408313065166388,0.112835962238135,0.0720046557214961,"Medlyn"
"272","Aug_17","London",0.112346150731774,0.149544994457119,0.0371988437253445,"Medlyn"
"273","Aug_18","Albuquerque",0.0340172424913041,0.104216017114944,0.07019877462364,"Medlyn"
"274","Aug_18","London",0.113514498839597,0.150372355633615,0.0368578567940174,"Medlyn"
"275","Aug_19","Albuquerque",0.00308128035572068,0.0711322459270492,0.0680509655713285,"Medlyn"
"276","Aug_19","London",0.116870407359499,0.153093995894491,0.0362235885349919,"Medlyn"
"277","May_17","Albuquerque",0.104981669167112,0.132644426820869,0.0276627576537574,"Medlyn"
"278","May_17","London",0.11234395096911,0.132034471916063,0.0196905209469529,"Medlyn"
"279","May_18","Albuquerque",0.12675548403691,0.158370634752272,0.0316151507153616,"Medlyn"
"280","May_18","London",0.115518893604259,0.133352169087774,0.0178332754835151,"Medlyn"
"281","May_19","Albuquerque",0.0939339320345307,0.117286520960795,0.023352588926264,"Medlyn"
"282","May_19","London",0.112869552131181,0.140111327477284,0.0272417753461027,"Medlyn"
"283","Oct_17","Albuquerque",0.0834622450801372,0.117142887413142,0.0336806423330046,"Medlyn"
"284","Oct_17","London",0.0481522200693238,0.0610365585038581,0.0128843384345342,"Medlyn"
"285","Oct_18","Albuquerque",0.099612907373858,0.127486896656738,0.02787398928288,"Medlyn"
"286","Oct_18","London",0.0787527144844963,0.091745236943738,0.0129925224592416,"Medlyn"
"287","Oct_19","Albuquerque",0.10531872962007,0.129039398659001,0.0237206690389314,"Medlyn"
"288","Oct_19","London",0.0912076036012755,0.104497942255948,0.0132903386546725,"Medlyn"
"289","Aug_17","Albuquerque",0.00317979048925603,0.0751844462107521,0.0720046557214961,"Medlyn"
"290","Aug_17","London",0.127121701392664,0.164320545118008,0.0371988437253445,"Medlyn"
"291","Aug_18","Albuquerque",-0.0588809950675977,0.0113177795560423,0.07019877462364,"Medlyn"
"292","Aug_18","London",0.126553154505153,0.16341101129917,0.0368578567940174,"Medlyn"
"293","Aug_19","Albuquerque",-0.044414156136154,0.0236368094351745,0.0680509655713285,"Medlyn"
"294","Aug_19","London",0.129519122199823,0.165742710734815,0.0362235885349919,"Medlyn"
"295","May_17","Albuquerque",0.114108463040743,0.141771220694501,0.0276627576537574,"Medlyn"
"296","May_17","London",0.108053592038005,0.127744112984958,0.0196905209469529,"Medlyn"
